TraceID,LinkID,AbsoluteSlot,FieldName,Value,ProvenanceClass,SourceID,Observed,Status
"GEO-0039","LINK-0039",38,"PropagationDelay_s","1.1887e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0039","LINK-0039",38,"SignedDoppler_Hz","-54.3318","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0039","LINK-0039",38,"TxPosition_m","-75.77233 -384.2607 18.46294","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0039","LINK-0039",38,"RxPosition_m","61.711 -55.8158 3.90187","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0040","LINK-0040",39,"Distance3D_m","320.4678","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0040","LINK-0040",39,"PropagationDelay_s","1.069e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0040","LINK-0040",39,"SignedDoppler_Hz","-199.5145","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0040","LINK-0040",39,"TxPosition_m","181.935 -222.6182 22.89923","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0040","LINK-0040",39,"RxPosition_m","349.0151 50.19999 4.082878","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0041","LINK-0041",40,"Distance3D_m","692.745","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0041","LINK-0041",40,"PropagationDelay_s","2.3107e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0041","LINK-0041",40,"SignedDoppler_Hz","-39.4361","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0041","LINK-0041",40,"TxPosition_m","433.1854 288.1103 17.88127","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0041","LINK-0041",40,"RxPosition_m","-245.0086 428.6527 3.866173","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0042","LINK-0042",41,"Distance3D_m","750.662","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0042","LINK-0042",41,"PropagationDelay_s","2.5039e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0042","LINK-0042",41,"SignedDoppler_Hz","-86.1884","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0042","LINK-0042",41,"TxPosition_m","-176.6 -298.7364 20.09404","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0042","LINK-0042",41,"RxPosition_m","444.3167 122.8285 4.633132","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0043","LINK-0043",42,"Distance3D_m","588.4429","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0043","LINK-0043",42,"PropagationDelay_s","1.9628e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0043","LINK-0043",42,"SignedDoppler_Hz","104.6725","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0043","LINK-0043",42,"TxPosition_m","435.284 -86.72805 36.2057","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0043","LINK-0043",42,"RxPosition_m","188.4747 446.5084 4.440393","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0044","LINK-0044",43,"Distance3D_m","636.7733","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0044","LINK-0044",43,"PropagationDelay_s","2.124e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0044","LINK-0044",43,"SignedDoppler_Hz","138.6226","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0044","LINK-0044",43,"TxPosition_m","269.7128 -148.3244 10.62391","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0044","LINK-0044",43,"RxPosition_m","-367.0026 -145.4951 2.515152","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0045","LINK-0045",44,"Distance3D_m","504.7909","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0045","LINK-0045",44,"PropagationDelay_s","1.6838e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0045","LINK-0045",44,"SignedDoppler_Hz","-88.3533","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0045","LINK-0045",44,"TxPosition_m","149.6993 -392.4371 35.23991","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0045","LINK-0045",44,"RxPosition_m","-100.3796 44.83203 2.527434","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0046","LINK-0046",45,"Distance3D_m","592.7811","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0046","LINK-0046",45,"PropagationDelay_s","1.9773e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0046","LINK-0046",45,"SignedDoppler_Hz","-55.1281","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0046","LINK-0046",45,"TxPosition_m","-326.1402 -76.29057 30.90035","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0046","LINK-0046",45,"RxPosition_m","1.438358 416.9058 1.935219","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0047","LINK-0047",46,"Distance3D_m","911.7552","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0047","LINK-0047",46,"PropagationDelay_s","3.0413e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0047","LINK-0047",46,"SignedDoppler_Hz","-97.4704","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0047","LINK-0047",46,"TxPosition_m","181.5924 -420.5597 37.53071","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0047","LINK-0047",46,"RxPosition_m","37.69277 479.0482 1.529084","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0048","LINK-0048",47,"Distance3D_m","552.0477","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0048","LINK-0048",47,"PropagationDelay_s","1.8414e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0048","LINK-0048",47,"SignedDoppler_Hz","-210.9196","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0048","LINK-0048",47,"TxPosition_m","77.1568 150.4893 10.07724","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0048","LINK-0048",47,"RxPosition_m","448.7337 -257.7441 4.353602","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0049","LINK-0049",48,"Distance3D_m","403.8009","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0049","LINK-0049",48,"PropagationDelay_s","1.3469e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0049","LINK-0049",48,"SignedDoppler_Hz","-281.1744","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0049","LINK-0049",48,"TxPosition_m","315.3152 418.2904 30.78544","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0049","LINK-0049",48,"RxPosition_m","-29.42207 209.6712 4.529042","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0050","LINK-0050",49,"Distance3D_m","545.1833","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0050","LINK-0050",49,"PropagationDelay_s","1.8185e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0050","LINK-0050",49,"SignedDoppler_Hz","611.3316","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0050","LINK-0050",49,"TxPosition_m","-71.75344 -199.0039 27.84322","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0050","LINK-0050",49,"RxPosition_m","301.9216 197.1447 2.189269","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0051","LINK-0051",50,"Distance3D_m","281.7777","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0051","LINK-0051",50,"PropagationDelay_s","9.3991e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0051","LINK-0051",50,"SignedDoppler_Hz","1140.2952","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0051","LINK-0051",50,"TxPosition_m","-431.8919 2.782431 22.56847","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0051","LINK-0051",50,"RxPosition_m","-407.052 -277.1575 2.189981","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0052","LINK-0052",51,"Distance3D_m","279.3414","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0052","LINK-0052",51,"PropagationDelay_s","9.3178e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0052","LINK-0052",51,"SignedDoppler_Hz","807.359","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0052","LINK-0052",51,"TxPosition_m","479.8454 57.99727 22.29706","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0052","LINK-0052",51,"RxPosition_m","354.4942 -190.9171 3.314051","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0053","LINK-0053",52,"Distance3D_m","164.5471","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0053","LINK-0053",52,"PropagationDelay_s","5.4887e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0053","LINK-0053",52,"SignedDoppler_Hz","16.0266","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0053","LINK-0053",52,"TxPosition_m","284.3157 181.2673 24.5295","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0053","LINK-0053",52,"RxPosition_m","400.2464 295.8727 2.136617","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0054","LINK-0054",53,"Distance3D_m","665.4255","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0054","LINK-0054",53,"PropagationDelay_s","2.2196e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0054","LINK-0054",53,"SignedDoppler_Hz","764.1188","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0054","LINK-0054",53,"TxPosition_m","-123.1684 -179.5175 23.37176","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0054","LINK-0054",53,"RxPosition_m","125.7882 437.2961 4.593469","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0055","LINK-0055",54,"Distance3D_m","462.3085","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0055","LINK-0055",54,"PropagationDelay_s","1.5421e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0055","LINK-0055",54,"SignedDoppler_Hz","-810.9282","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0055","LINK-0055",54,"TxPosition_m","36.12919 499.2867 37.62983","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0055","LINK-0055",54,"RxPosition_m","335.3502 148.704 1.744751","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0056","LINK-0056",55,"Distance3D_m","534.1847","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0056","LINK-0056",55,"PropagationDelay_s","1.7818e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0056","LINK-0056",55,"SignedDoppler_Hz","-541.9349","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0056","LINK-0056",55,"TxPosition_m","-70.05443 136.3014 21.45955","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0056","LINK-0056",55,"RxPosition_m","345.4735 471.4611 2.543109","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0057","LINK-0057",56,"Distance3D_m","142.4029","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0057","LINK-0057",56,"PropagationDelay_s","4.7501e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0057","LINK-0057",56,"SignedDoppler_Hz","992.881","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0057","LINK-0057",56,"TxPosition_m","139.3393 -284.6259 31.68099","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0057","LINK-0057",56,"RxPosition_m","145.0406 -423.7919 2.034642","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0058","LINK-0058",57,"Distance3D_m","232.8184","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0058","LINK-0058",57,"PropagationDelay_s","7.766e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0058","LINK-0058",57,"SignedDoppler_Hz","56.1246","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0058","LINK-0058",57,"TxPosition_m","-415.9085 207.9314 16.49611","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0058","LINK-0058",57,"RxPosition_m","-303.9415 411.648 3.558846","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0059","LINK-0059",58,"Distance3D_m","285.7107","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0059","LINK-0059",58,"PropagationDelay_s","9.5303e-07","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0059","LINK-0059",58,"SignedDoppler_Hz","617.0239","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0059","LINK-0059",58,"TxPosition_m","117.7328 203.8122 19.04444","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0059","LINK-0059",58,"RxPosition_m","6.36217 -58.8908 4.40581","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0060","LINK-0060",59,"Distance3D_m","774.045","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0060","LINK-0060",59,"PropagationDelay_s","2.5819e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0060","LINK-0060",59,"SignedDoppler_Hz","-1298.4518","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0060","LINK-0060",59,"TxPosition_m","-413.6077 258.8411 25.45068","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0060","LINK-0060",59,"RxPosition_m","349.3353 129.8729 4.693152","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0061","LINK-0061",60,"Distance3D_m","742.5819","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0061","LINK-0061",60,"PropagationDelay_s","2.477e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0061","LINK-0061",60,"SignedDoppler_Hz","-316.5185","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0061","LINK-0061",60,"TxPosition_m","290.6101 -413.0359 14.97692","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0061","LINK-0061",60,"RxPosition_m","-18.99945 261.8385 4.280553","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0062","LINK-0062",61,"Distance3D_m","567.3554","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0062","LINK-0062",61,"PropagationDelay_s","1.8925e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0062","LINK-0062",61,"SignedDoppler_Hz","107.691","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0062","LINK-0062",61,"TxPosition_m","-216.9478 119.9525 22.8815","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0062","LINK-0062",61,"RxPosition_m","289.9411 374.0744 3.443299","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0063","LINK-0063",62,"Distance3D_m","355.5928","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0063","LINK-0063",62,"PropagationDelay_s","1.1861e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0063","LINK-0063",62,"SignedDoppler_Hz","-610.1222","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0063","LINK-0063",62,"TxPosition_m","95.74458 312.4638 23.02728","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0063","LINK-0063",62,"RxPosition_m","-16.8056 -24.3404 4.54297","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0064","LINK-0064",63,"Distance3D_m","765.3583","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0064","LINK-0064",63,"PropagationDelay_s","2.553e-06","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0064","LINK-0064",63,"SignedDoppler_Hz","388.371","derived_from_observed_component_input","sixgr.channel.GeometryKinematics",1,"PASS"
"GEO-0064","LINK-0064",63,"TxPosition_m","-469.8639 332.5165 36.87292","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
"GEO-0064","LINK-0064",63,"RxPosition_m","-1.578826 -271.9393 3.473553","independent_vector_input","sixgr.channel.GeometryKinematics",0,"PASS"
